IdHaulStage,CycleStage,Date,Time,TimeZone,IdHaul,Weight,IdHaulGroup,ProductName,TruckAssetNumber,TruckMakeName,TruckModelName,LoaderAssetNumber,LoaderMakeName,LoaderModelName,LoaderStatus,LocationSource,LocationDump,LocationLoad,Comments,NameFirst,NameLast,Shift
1,1,2025-05-17,22:29:00,MST,6506,197.30236562277105,2,Copper Ore,436,Liebherr,6810,33,CAT,T282E,Maintenance,Waste Pile B,Waste Pile A,Pit 2,,Daniel,Anderson,Evening
1,5,2025-05-12,11:46:00,MST,7002,148.04270342050572,1,D&E,398,Liebherr,777D,21,Liebherr,6810,Operating,Pit 2,Pit 2,Pit 2,,Daniel,Anderson,Morning
5,9,2025-03-29,17:26:00,MST,2639,118.90540505841071,1,Waste Rock,195,Liebherr,T282E,36,Komatsu,T282E,Maintenance,Waste Pile A,Pit 1,Pit 1,,Emily,Wilson,Afternoon
2,2,2025-01-16,02:57:00,MST,7049,160.38805976990025,2,Waste Rock,425,CAT,6810,76,CAT,T282E,Idle,Pit 1,Waste Pile B,Waste Pile A,,David,Brown,Night
1,2,2025-03-09,09:56:00,MST,8961,87.82964174505952,3,D&E,140,Liebherr,6810,2,Komatsu,T282E,Idle,Waste Pile A,Waste Pile B,Pit 2,,Sarah,Davis,Morning
1,10,2025-05-25,14:17:00,MST,6891,178.8665079406818,3,Copper Ore,822,Liebherr,T282E,56,Liebherr,6810,Maintenance,Pit 2,Pit 2,Pit 2,,Ben,Johnson,Morning
2,7,2025-01-20,14:23:00,MST,9255,168.99461986084887,1,D&E,833,Komatsu,6810,83,Liebherr,777D,Maintenance,Pit 2,Pit 2,Pit 2,,Emily,Wilson,Morning
4,1,2025-06-29,10:44:00,MST,4676,151.1687778198251,1,Copper Ore,462,Liebherr,777D,93,Liebherr,777D,Operating,Pit 1,Waste Pile A,Waste Pile A,,Michael,Miller,Morning
4,7,2025-06-15,12:18:00,MST,1022,127.40562898633057,1,Waste Rock,453,Komatsu,777D,43,CAT,777D,Operating,Waste Pile B,Pit 2,Waste Pile B,,Robert,Moore,Morning
2,9,2025-06-29,20:37:00,MST,4144,126.27630217174512,3,Tailings,697,Komatsu,T282E,71,Liebherr,777D,Maintenance,Pit 2,Pit 2,Waste Pile A,,David,Brown,Afternoon
2,7,2025-04-29,05:20:00,MST,4610,81.2649704501236,1,Waste Rock,562,Liebherr,777D,81,Komatsu,T282E,Operating,Waste Pile A,Pit 2,Pit 2,,David,Brown,Night
3,8,2025-06-20,15:41:00,MST,5222,102.0556457231981,2,Tailings,979,Liebherr,6810,45,CAT,777D,Idle,Waste Pile A,Waste Pile A,Waste Pile A,,Maria,Williams,Afternoon
3,5,2025-04-06,14:06:00,MST,8355,118.81335411296625,3,D&E,544,CAT,777D,28,CAT,T282E,Idle,Waste Pile B,Pit 1,Pit 2,,Robert,Moore,Morning
1,2,2025-01-11,15:59:00,MST,3408,97.09670462755753,2,Copper Ore,431,CAT,777D,14,Liebherr,T282E,Idle,Pit 1,Waste Pile A,Waste Pile B,,Maria,Williams,Afternoon
1,8,2025-06-02,14:02:00,MST,1743,121.89364960257343,3,Waste Rock,482,Liebherr,777D,19,Komatsu,777D,Operating,Waste Pile B,Pit 1,Pit 2,,Emily,Wilson,Morning
2,9,2025-03-14,21:22:00,MST,6026,110.68362108941044,3,Copper Ore,507,CAT,777D,60,CAT,777D,Idle,Waste Pile A,Waste Pile A,Pit 1,,Maria,Williams,Evening
3,4,2025-05-17,12:56:00,MST,7017,149.43568051850195,2,D&E,849,Komatsu,777D,49,CAT,6810,Idle,Pit 2,Waste Pile B,Waste Pile A,,David,Brown,Morning
4,8,2025-03-20,01:56:00,MST,5212,103.73415747343255,2,D&E,282,CAT,T282E,67,Liebherr,6810,Operating,Waste Pile B,Pit 1,Waste Pile B,,Maria,Williams,Night
2,9,2025-03-26,22:26:00,MST,9916,65.5061117450488,1,Tailings,541,Komatsu,777D,11,CAT,6810,Maintenance,Pit 1,Pit 1,Pit 2,,Robert,Moore,Evening
3,7,2025-01-11,23:31:00,MST,7127,107.66445673359121,2,D&E,453,Komatsu,6810,39,CAT,777D,Idle,Pit 1,Pit 2,Waste Pile B,,Ashley,Thomas,Night
2,4,2025-02-26,21:34:00,MST,1990,103.17738837603491,1,Waste Rock,866,Komatsu,777D,19,Komatsu,777D,Operating,Waste Pile B,Pit 2,Waste Pile B,,Sarah,Davis,Evening
5,9,2025-04-29,22:05:00,MST,2673,139.5266649135332,3,Copper Ore,278,CAT,777D,38,CAT,777D,Idle,Pit 1,Waste Pile B,Pit 2,,Jessica,Taylor,Evening
3,5,2025-01-30,05:58:00,MST,3858,59.23871044798243,2,Copper Ore,745,CAT,777D,9,CAT,T282E,Operating,Waste Pile B,Waste Pile A,Pit 1,,David,Brown,Night
3,1,2025-04-18,11:03:00,MST,4373,69.8784366273662,1,D&E,582,Komatsu,T282E,21,Komatsu,T282E,Idle,Pit 2,Waste Pile A,Pit 2,,Michael,Miller,Morning
4,5,2025-05-28,03:28:00,MST,5085,123.69794340266871,3,D&E,516,CAT,777D,49,Komatsu,6810,Maintenance,Pit 1,Waste Pile A,Pit 1,,Robert,Moore,Night
4,2,2025-03-18,18:51:00,MST,6278,133.31297816148194,3,D&E,140,Komatsu,777D,99,Komatsu,777D,Operating,Waste Pile A,Pit 2,Waste Pile B,,Michael,Miller,Afternoon
1,1,2025-06-10,11:25:00,MST,9606,173.53011084925862,3,Copper Ore,999,Liebherr,6810,72,CAT,T282E,Idle,Pit 1,Waste Pile B,Pit 1,,Jessica,Taylor,Morning
4,2,2025-03-05,09:22:00,MST,3173,97.18407278601009,1,Tailings,952,CAT,T282E,49,Komatsu,6810,Maintenance,Waste Pile B,Pit 1,Waste Pile A,,Sarah,Davis,Morning
3,6,2025-01-13,22:26:00,MST,2227,117.83898587092567,3,Tailings,141,Liebherr,T282E,96,CAT,777D,Maintenance,Waste Pile B,Pit 1,Pit 1,,Daniel,Anderson,Evening
3,5,2025-01-25,02:56:00,MST,8892,141.78517341018315,3,Waste Rock,133,CAT,777D,57,CAT,T282E,Idle,Waste Pile A,Pit 2,Waste Pile A,,Ben,Johnson,Night
3,9,2025-05-04,11:40:00,MST,1646,164.23323240137634,2,Tailings,835,Liebherr,777D,88,CAT,6810,Operating,Waste Pile B,Pit 1,Pit 2,,Sarah,Davis,Morning
4,6,2025-06-01,04:23:00,MST,7011,102.0490339845285,1,D&E,649,CAT,777D,91,Liebherr,6810,Idle,Pit 1,Waste Pile B,Waste Pile A,,Sarah,Davis,Night
3,4,2025-03-02,08:40:00,MST,9593,144.62298817880347,3,Tailings,577,Liebherr,777D,33,Liebherr,777D,Operating,Waste Pile B,Pit 2,Pit 1,,Robert,Moore,Morning
2,8,2025-01-18,19:39:00,MST,5190,80.72091787124599,2,Copper Ore,539,Liebherr,6810,72,Komatsu,777D,Idle,Waste Pile A,Waste Pile B,Pit 1,,Ben,Johnson,Afternoon
1,6,2025-06-10,04:15:00,MST,8639,153.12031339004943,2,D&E,829,Liebherr,6810,47,CAT,777D,Maintenance,Waste Pile A,Waste Pile B,Waste Pile B,,Emily,Wilson,Night
3,6,2025-03-23,22:25:00,MST,2253,179.8511116730831,3,Waste Rock,879,Komatsu,T282E,66,Komatsu,T282E,Idle,Pit 2,Waste Pile A,Waste Pile B,,Daniel,Anderson,Evening
1,3,2025-06-05,11:04:00,MST,6936,123.94671028565821,1,Copper Ore,721,CAT,6810,31,Komatsu,6810,Maintenance,Waste Pile A,Waste Pile A,Waste Pile B,,Sarah,Davis,Morning
5,8,2025-03-14,07:10:00,MST,7578,175.97860531563458,3,D&E,971,Liebherr,777D,35,Komatsu,6810,Maintenance,Pit 2,Waste Pile A,Pit 2,,Sarah,Davis,Morning
3,3,2025-01-11,12:46:00,MST,7905,98.42985781598759,1,Copper Ore,586,Komatsu,6810,20,Komatsu,6810,Idle,Pit 2,Waste Pile A,Waste Pile B,,Sarah,Davis,Morning
2,9,2025-04-22,05:16:00,MST,9569,103.47968351622603,3,Waste Rock,197,Liebherr,T282E,86,CAT,6810,Maintenance,Pit 1,Pit 1,Pit 1,,Ashley,Thomas,Night
1,6,2025-02-17,12:15:00,MST,9742,134.65962571787463,1,D&E,314,Liebherr,6810,81,Komatsu,T282E,Operating,Waste Pile B,Pit 1,Waste Pile B,,Emily,Wilson,Morning
2,10,2025-05-21,03:49:00,MST,5009,97.83199595192511,2,Tailings,764,CAT,777D,72,CAT,6810,Maintenance,Waste Pile B,Waste Pile A,Pit 1,,Ben,Johnson,Night
4,5,2025-05-08,19:07:00,MST,5279,134.3708453232654,1,Waste Rock,285,CAT,6810,93,Komatsu,T282E,Operating,Pit 2,Waste Pile B,Pit 2,,Ben,Johnson,Afternoon
1,3,2025-04-14,01:15:00,MST,1605,165.7645879141557,1,Tailings,608,CAT,T282E,58,Komatsu,6810,Idle,Waste Pile A,Pit 1,Pit 2,,Maria,Williams,Night
5,2,2025-05-12,12:06:00,MST,4410,134.54105867009673,2,Waste Rock,371,CAT,6810,10,Komatsu,6810,Maintenance,Waste Pile B,Waste Pile A,Pit 1,,Ashley,Thomas,Morning
4,4,2025-06-19,04:06:00,MST,1092,91.9541360927432,1,D&E,530,Liebherr,777D,18,Komatsu,777D,Operating,Waste Pile B,Pit 2,Waste Pile B,,Ashley,Thomas,Night
2,10,2025-06-19,15:23:00,MST,8312,158.57210735841625,3,Waste Rock,480,Komatsu,T282E,68,CAT,6810,Idle,Waste Pile A,Waste Pile B,Waste Pile A,,Ben,Johnson,Afternoon
5,5,2025-02-14,23:48:00,MST,3413,104.83286633489857,3,Copper Ore,899,Komatsu,T282E,27,CAT,777D,Idle,Pit 2,Waste Pile B,Pit 1,,Robert,Moore,Night
3,1,2025-03-27,17:53:00,MST,2239,108.18780244429499,3,Tailings,656,CAT,777D,50,Komatsu,777D,Operating,Waste Pile A,Waste Pile A,Pit 1,,David,Brown,Afternoon
3,1,2025-02-22,10:25:00,MST,1878,161.5093121387185,1,Waste Rock,401,Liebherr,6810,36,CAT,6810,Operating,Pit 1,Pit 2,Pit 2,,Michael,Miller,Morning
2,4,2025-04-22,10:56:00,MST,9500,88.18386767795928,1,Waste Rock,925,Komatsu,T282E,51,CAT,6810,Operating,Pit 1,Waste Pile B,Pit 2,,Ben,Johnson,Morning
2,9,2025-06-28,05:29:00,MST,8249,130.427679674942,2,Waste Rock,160,Komatsu,T282E,33,Komatsu,6810,Idle,Waste Pile B,Waste Pile B,Pit 2,,Daniel,Anderson,Night
5,1,2025-02-10,19:54:00,MST,6914,124.68610901157547,2,Waste Rock,196,Komatsu,777D,40,Komatsu,777D,Idle,Waste Pile A,Waste Pile B,Pit 1,,Emily,Wilson,Afternoon
5,9,2025-02-23,01:16:00,MST,9459,67.38629230917024,2,D&E,528,CAT,T282E,78,Liebherr,6810,Idle,Pit 1,Waste Pile A,Pit 1,,Maria,Williams,Night
2,8,2025-04-29,02:17:00,MST,4062,130.5435659776066,3,Tailings,665,CAT,T282E,12,CAT,777D,Idle,Waste Pile A,Pit 1,Waste Pile B,,Emily,Wilson,Night
5,4,2025-01-31,11:59:00,MST,8330,148.8906430222324,1,Waste Rock,298,CAT,777D,28,Liebherr,T282E,Idle,Waste Pile A,Pit 2,Waste Pile A,,Ashley,Thomas,Morning
3,7,2025-04-18,11:21:00,MST,1443,130.57134238765326,2,Tailings,173,Liebherr,777D,41,Liebherr,777D,Idle,Waste Pile B,Waste Pile B,Waste Pile A,,Ben,Johnson,Morning
2,4,2025-05-16,05:19:00,MST,3116,90.32324329995849,1,Copper Ore,150,Komatsu,777D,95,Komatsu,T282E,Idle,Pit 2,Waste Pile B,Pit 2,,Maria,Williams,Night
4,8,2025-06-26,07:07:00,MST,5612,96.46786779266016,2,Tailings,481,Liebherr,777D,14,CAT,777D,Idle,Pit 2,Pit 2,Waste Pile A,,Maria,Williams,Morning
4,5,2025-03-22,04:47:00,MST,1638,57.580999331294265,1,Tailings,246,Komatsu,T282E,94,CAT,T282E,Maintenance,Pit 2,Pit 2,Waste Pile A,,Emily,Wilson,Night
1,2,2025-06-04,04:26:00,MST,7407,71.5793773630503,1,D&E,535,Liebherr,T282E,69,Liebherr,T282E,Maintenance,Pit 1,Waste Pile A,Waste Pile A,,Michael,Miller,Night
2,9,2025-04-12,10:32:00,MST,8381,100.39820564825834,2,Waste Rock,920,CAT,6810,32,CAT,T282E,Maintenance,Pit 2,Waste Pile B,Waste Pile A,,Maria,Williams,Morning
5,4,2025-02-24,21:27:00,MST,1985,94.4002669431778,1,Copper Ore,516,CAT,6810,38,CAT,T282E,Operating,Pit 2,Waste Pile B,Waste Pile A,,Jessica,Taylor,Evening
4,5,2025-05-13,22:37:00,MST,7161,85.8932053683389,2,Waste Rock,343,CAT,6810,5,Liebherr,T282E,Maintenance,Waste Pile B,Waste Pile A,Waste Pile A,,Sarah,Davis,Evening
2,9,2025-05-28,11:25:00,MST,4850,189.93881430723994,1,D&E,723,CAT,T282E,37,CAT,T282E,Operating,Pit 1,Pit 2,Pit 1,,Robert,Moore,Morning
2,10,2025-01-09,06:01:00,MST,5095,82.54078279165303,3,Copper Ore,696,CAT,T282E,24,Liebherr,T282E,Idle,Pit 2,Waste Pile B,Pit 1,,David,Brown,Morning
1,3,2025-03-15,06:12:00,MST,1394,105.88431338061432,2,Tailings,143,CAT,6810,51,Liebherr,T282E,Operating,Waste Pile B,Waste Pile A,Waste Pile A,,Ben,Johnson,Morning
3,7,2025-01-02,21:41:00,MST,9008,198.61927598621534,1,Copper Ore,955,Komatsu,6810,69,Liebherr,6810,Idle,Pit 2,Pit 1,Waste Pile A,,Jessica,Taylor,Evening
1,10,2025-04-18,22:44:00,MST,3349,109.17958989490938,3,D&E,993,Liebherr,6810,24,Komatsu,777D,Operating,Pit 2,Waste Pile A,Pit 2,,Robert,Moore,Evening
4,7,2025-04-05,19:19:00,MST,1811,51.547542531265805,1,D&E,831,Liebherr,777D,62,Komatsu,6810,Maintenance,Waste Pile A,Pit 1,Waste Pile B,,Sarah,Davis,Afternoon
4,4,2025-03-09,09:47:00,MST,8583,106.19292771862224,3,Copper Ore,748,CAT,777D,35,CAT,6810,Maintenance,Waste Pile B,Pit 1,Waste Pile A,,Sarah,Davis,Morning
3,10,2025-01-04,05:11:00,MST,7593,57.14310853588,1,Copper Ore,751,Liebherr,6810,71,CAT,777D,Maintenance,Pit 2,Pit 1,Waste Pile A,,Michael,Miller,Night
4,6,2025-06-13,18:40:00,MST,6945,103.97872584572988,3,Copper Ore,707,Komatsu,777D,65,CAT,6810,Idle,Waste Pile A,Pit 1,Waste Pile A,,Ashley,Thomas,Afternoon
3,1,2025-03-15,06:19:00,MST,4176,151.09828483793376,1,D&E,246,Komatsu,T282E,64,Liebherr,T282E,Maintenance,Pit 1,Waste Pile B,Pit 2,,David,Brown,Morning
5,6,2025-05-27,05:50:00,MST,3916,62.91712306512372,3,Tailings,603,Komatsu,777D,26,CAT,6810,Operating,Pit 2,Waste Pile B,Waste Pile A,,Robert,Moore,Night
1,6,2025-05-16,09:30:00,MST,4234,53.87563742028771,1,Waste Rock,935,CAT,6810,27,Komatsu,T282E,Operating,Pit 1,Pit 2,Waste Pile A,,Emily,Wilson,Morning
3,5,2025-03-07,22:43:00,MST,9196,73.29992960763927,1,Copper Ore,161,Komatsu,6810,80,CAT,6810,Maintenance,Waste Pile B,Waste Pile B,Waste Pile B,,Ben,Johnson,Evening
3,7,2025-01-26,17:30:00,MST,1359,159.31883670081584,1,Waste Rock,505,Komatsu,6810,9,Liebherr,T282E,Operating,Pit 1,Waste Pile A,Pit 1,,Emily,Wilson,Afternoon
1,10,2025-02-03,03:46:00,MST,2791,178.84434708399513,3,D&E,511,Komatsu,6810,88,Liebherr,777D,Idle,Pit 2,Waste Pile A,Waste Pile A,,Ben,Johnson,Night
4,10,2025-06-09,15:14:00,MST,7711,111.2651722527599,1,D&E,160,Liebherr,6810,20,Liebherr,777D,Maintenance,Waste Pile B,Waste Pile A,Waste Pile B,,Michael,Miller,Afternoon
1,7,2025-05-30,18:41:00,MST,5830,113.92653809495351,3,Tailings,575,Komatsu,T282E,91,Liebherr,T282E,Operating,Pit 2,Waste Pile B,Waste Pile B,,Robert,Moore,Afternoon
3,2,2025-04-02,06:12:00,MST,6910,150.56115661531157,1,Copper Ore,371,Komatsu,6810,21,CAT,T282E,Operating,Pit 2,Waste Pile A,Waste Pile A,,Daniel,Anderson,Morning
2,5,2025-04-03,11:34:00,MST,4858,100.73198740957619,1,Copper Ore,288,CAT,6810,7,CAT,T282E,Operating,Pit 1,Pit 2,Pit 2,,Maria,Williams,Morning
1,7,2025-02-09,03:44:00,MST,3053,68.9334112302391,3,Copper Ore,586,Liebherr,6810,82,CAT,T282E,Operating,Pit 1,Pit 2,Pit 1,,Emily,Wilson,Night
2,10,2025-05-07,07:17:00,MST,4395,87.97179800204533,3,Waste Rock,281,Komatsu,6810,38,CAT,6810,Operating,Waste Pile A,Pit 2,Pit 2,,Daniel,Anderson,Morning
3,8,2025-02-06,23:24:00,MST,8935,181.25467360988893,2,D&E,730,CAT,6810,94,CAT,T282E,Idle,Pit 2,Waste Pile B,Waste Pile B,,Ashley,Thomas,Night
2,8,2025-04-21,13:46:00,MST,2400,61.22937290598648,3,Tailings,979,Liebherr,6810,51,CAT,6810,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,David,Brown,Morning
2,9,2025-03-27,20:05:00,MST,6269,199.64429977873277,3,Copper Ore,430,Komatsu,T282E,82,Komatsu,T282E,Idle,Waste Pile A,Waste Pile B,Waste Pile B,,Ben,Johnson,Afternoon
1,2,2025-06-20,02:32:00,MST,8635,196.66324726438262,1,D&E,859,Komatsu,6810,28,Liebherr,T282E,Operating,Pit 2,Pit 2,Waste Pile B,,Jessica,Taylor,Night
5,4,2025-02-12,16:22:00,MST,2885,192.14325976341013,2,D&E,383,Liebherr,6810,73,Komatsu,6810,Idle,Pit 2,Waste Pile B,Waste Pile A,,Sarah,Davis,Afternoon
4,4,2025-02-14,16:38:00,MST,4926,73.92006717185707,2,Tailings,958,Liebherr,6810,51,Liebherr,T282E,Operating,Waste Pile A,Waste Pile B,Waste Pile A,,Daniel,Anderson,Afternoon
3,6,2025-05-14,08:49:00,MST,5600,166.1670719953257,2,D&E,744,Liebherr,777D,89,Komatsu,T282E,Maintenance,Pit 2,Pit 1,Waste Pile A,,Robert,Moore,Morning
5,3,2025-03-23,02:10:00,MST,6915,165.41374174434873,2,D&E,297,CAT,777D,34,CAT,777D,Operating,Waste Pile B,Pit 1,Waste Pile B,,Sarah,Davis,Night
1,1,2025-06-20,13:04:00,MST,6143,89.17935398866302,3,Waste Rock,911,Liebherr,T282E,41,Komatsu,6810,Idle,Pit 1,Waste Pile B,Pit 1,,Emily,Wilson,Morning
2,1,2025-06-07,15:24:00,MST,6360,138.45739704710576,1,Waste Rock,401,Liebherr,6810,90,Komatsu,T282E,Operating,Waste Pile A,Waste Pile A,Pit 2,,Robert,Moore,Afternoon
1,3,2025-02-05,17:55:00,MST,1502,97.02722076590518,1,Tailings,178,CAT,6810,24,CAT,T282E,Idle,Waste Pile A,Pit 2,Waste Pile A,,Jessica,Taylor,Afternoon
4,5,2025-02-09,16:52:00,MST,5835,119.12608583313485,2,Tailings,989,CAT,T282E,85,Liebherr,777D,Operating,Waste Pile A,Pit 1,Waste Pile A,,Michael,Miller,Afternoon
2,9,2025-01-26,01:01:00,MST,8391,120.02087371335074,3,Waste Rock,982,Liebherr,777D,13,CAT,777D,Maintenance,Waste Pile B,Pit 1,Pit 2,,Sarah,Davis,Night
3,6,2025-05-12,04:59:00,MST,6351,66.56012964791802,3,Tailings,595,Komatsu,777D,34,Liebherr,6810,Idle,Pit 1,Pit 1,Waste Pile B,,Jessica,Taylor,Night
2,9,2025-03-14,03:40:00,MST,4989,59.45860399361335,1,Waste Rock,576,Liebherr,777D,69,CAT,6810,Operating,Waste Pile A,Waste Pile A,Pit 1,,Ashley,Thomas,Night
4,8,2025-01-17,19:51:00,MST,2800,150.83674262554752,2,Tailings,672,Komatsu,T282E,23,CAT,777D,Maintenance,Pit 2,Waste Pile B,Pit 2,,Ashley,Thomas,Afternoon
2,6,2025-01-08,22:19:00,MST,7904,70.78327750510815,2,Tailings,487,Liebherr,T282E,88,CAT,6810,Maintenance,Pit 1,Waste Pile B,Pit 1,,Michael,Miller,Evening
5,3,2025-04-16,16:10:00,MST,6991,178.62209418349792,3,D&E,395,Komatsu,777D,3,Liebherr,6810,Idle,Pit 2,Waste Pile B,Waste Pile A,,Maria,Williams,Afternoon
4,8,2025-04-15,22:06:00,MST,8467,149.05773016257353,1,Waste Rock,388,Liebherr,T282E,97,Komatsu,6810,Idle,Waste Pile B,Pit 1,Waste Pile B,,David,Brown,Evening
5,10,2025-06-06,00:19:00,MST,2422,51.01445046930779,1,D&E,413,Liebherr,T282E,66,CAT,6810,Idle,Pit 1,Pit 1,Waste Pile A,,Maria,Williams,Night
4,2,2025-01-15,00:23:00,MST,7093,77.08423631298426,1,Waste Rock,257,Liebherr,6810,70,CAT,777D,Maintenance,Waste Pile B,Pit 1,Waste Pile B,,Jessica,Taylor,Night
4,6,2025-02-06,17:12:00,MST,6159,145.76585398172773,1,Copper Ore,460,Komatsu,777D,93,Liebherr,T282E,Maintenance,Pit 1,Waste Pile A,Pit 1,,Emily,Wilson,Afternoon
2,7,2025-02-02,11:33:00,MST,9296,54.678647771832594,1,D&E,898,CAT,T282E,90,Komatsu,T282E,Idle,Waste Pile B,Waste Pile A,Pit 2,,Ashley,Thomas,Morning
4,5,2025-05-10,02:53:00,MST,3474,53.40424253036977,1,Tailings,218,CAT,6810,82,Liebherr,6810,Maintenance,Waste Pile B,Pit 2,Waste Pile B,,Ashley,Thomas,Night
4,10,2025-01-02,18:58:00,MST,6651,75.00636212695748,1,Tailings,635,Komatsu,6810,100,CAT,777D,Operating,Pit 2,Waste Pile B,Pit 1,,Robert,Moore,Afternoon
1,8,2025-05-16,04:29:00,MST,9525,103.22842163321334,3,Waste Rock,125,Komatsu,T282E,50,Liebherr,6810,Idle,Pit 1,Waste Pile B,Pit 1,,Jessica,Taylor,Night
2,1,2025-04-30,03:00:00,MST,9021,103.23277769943998,2,D&E,187,Komatsu,T282E,40,Komatsu,T282E,Idle,Pit 2,Waste Pile A,Waste Pile B,,David,Brown,Night
1,4,2025-01-23,09:58:00,MST,9707,73.73668793721839,1,Waste Rock,943,Liebherr,777D,16,CAT,777D,Maintenance,Waste Pile B,Waste Pile A,Pit 2,,Sarah,Davis,Morning
3,5,2025-03-12,00:49:00,MST,6626,53.10765270977497,2,Tailings,547,CAT,777D,13,Liebherr,T282E,Maintenance,Pit 2,Waste Pile B,Waste Pile B,,Maria,Williams,Night
1,9,2025-04-24,12:00:00,MST,5195,136.36682769124224,3,Waste Rock,723,CAT,T282E,58,Liebherr,T282E,Operating,Pit 2,Pit 2,Waste Pile A,,Maria,Williams,Morning
1,7,2025-06-19,19:47:00,MST,4312,67.88539559322521,3,Tailings,362,Komatsu,6810,15,CAT,6810,Operating,Waste Pile B,Pit 2,Pit 1,,David,Brown,Afternoon
1,9,2025-01-01,20:47:00,MST,3006,143.84400034136718,1,Tailings,899,Liebherr,T282E,45,Komatsu,777D,Operating,Pit 1,Waste Pile B,Waste Pile A,,Robert,Moore,Afternoon
3,10,2025-05-09,15:02:00,MST,4143,118.08637274522542,1,Copper Ore,435,CAT,777D,100,Liebherr,T282E,Idle,Waste Pile A,Waste Pile B,Pit 1,,Maria,Williams,Afternoon
2,4,2025-06-17,10:48:00,MST,9670,148.92948750262264,2,Waste Rock,175,CAT,777D,6,Liebherr,6810,Operating,Waste Pile B,Pit 1,Pit 1,,David,Brown,Morning
5,6,2025-06-16,19:42:00,MST,4340,94.71843375884686,3,Tailings,665,Liebherr,T282E,15,Liebherr,T282E,Operating,Waste Pile A,Pit 1,Pit 2,,Ben,Johnson,Afternoon
4,7,2025-04-12,04:12:00,MST,5081,187.99520394460362,2,Waste Rock,798,CAT,777D,73,Komatsu,777D,Idle,Pit 2,Waste Pile A,Pit 2,,Jessica,Taylor,Night
4,8,2025-06-23,09:19:00,MST,8751,79.9095812735239,3,Waste Rock,861,CAT,777D,46,Komatsu,T282E,Operating,Pit 1,Pit 1,Waste Pile A,,Maria,Williams,Morning
1,5,2025-01-13,04:41:00,MST,2667,115.09055642411013,3,Waste Rock,689,Komatsu,777D,73,Liebherr,T282E,Maintenance,Pit 2,Waste Pile B,Waste Pile A,,Michael,Miller,Night
2,8,2025-05-05,15:44:00,MST,8444,135.33350924454038,1,Waste Rock,224,CAT,T282E,15,CAT,T282E,Maintenance,Pit 2,Waste Pile A,Waste Pile A,,Maria,Williams,Afternoon
3,9,2025-05-01,20:23:00,MST,8557,138.12908531448832,1,D&E,596,Komatsu,777D,61,Liebherr,T282E,Maintenance,Waste Pile A,Waste Pile B,Waste Pile B,,Emily,Wilson,Afternoon
1,2,2025-04-01,10:32:00,MST,6122,69.29377036317874,1,Copper Ore,648,CAT,T282E,85,CAT,T282E,Idle,Pit 2,Pit 2,Waste Pile A,,Ben,Johnson,Morning
4,8,2025-05-11,15:11:00,MST,8029,60.373521961792136,2,Waste Rock,134,CAT,777D,67,CAT,6810,Maintenance,Pit 2,Pit 2,Pit 1,,Maria,Williams,Afternoon
4,4,2025-01-22,18:41:00,MST,9922,102.27241098395459,2,Tailings,792,Komatsu,777D,20,Komatsu,6810,Operating,Pit 1,Waste Pile A,Pit 2,,Daniel,Anderson,Afternoon
3,10,2025-05-15,12:15:00,MST,3664,78.83576631016044,2,Copper Ore,941,CAT,777D,2,Komatsu,T282E,Idle,Pit 2,Pit 2,Pit 2,,Michael,Miller,Morning
2,5,2025-04-13,00:33:00,MST,3542,152.5799096703319,1,Copper Ore,158,CAT,6810,81,Liebherr,6810,Idle,Waste Pile A,Pit 1,Waste Pile A,,Robert,Moore,Night
5,9,2025-06-11,09:21:00,MST,3138,130.87566445288303,1,Tailings,768,Liebherr,T282E,94,Liebherr,777D,Idle,Waste Pile A,Waste Pile B,Waste Pile A,,Ben,Johnson,Morning
5,6,2025-04-01,14:54:00,MST,8454,69.51118063362588,3,Waste Rock,192,Liebherr,777D,24,Komatsu,6810,Maintenance,Pit 1,Pit 1,Waste Pile B,,David,Brown,Morning
4,1,2025-06-18,15:03:00,MST,7260,60.01485134052014,1,Copper Ore,497,Liebherr,T282E,2,CAT,T282E,Maintenance,Pit 1,Waste Pile B,Pit 1,,Emily,Wilson,Afternoon
5,2,2025-04-08,08:30:00,MST,8188,191.80202930454584,2,D&E,515,CAT,6810,62,Liebherr,6810,Idle,Waste Pile B,Pit 1,Pit 2,,David,Brown,Morning
4,6,2025-06-17,05:28:00,MST,7851,150.8201972157426,3,Copper Ore,182,Komatsu,6810,36,Komatsu,777D,Operating,Pit 1,Pit 2,Pit 2,,Michael,Miller,Night
1,5,2025-05-02,08:35:00,MST,8913,175.1141747731947,3,Waste Rock,429,CAT,T282E,5,CAT,6810,Idle,Waste Pile B,Waste Pile B,Waste Pile B,,Jessica,Taylor,Morning
2,10,2025-05-22,22:43:00,MST,5868,113.29085270117066,2,Tailings,694,Liebherr,777D,47,CAT,6810,Maintenance,Pit 1,Pit 1,Waste Pile B,,Robert,Moore,Evening
2,3,2025-02-03,23:31:00,MST,6212,110.80824896627371,3,D&E,729,Liebherr,T282E,63,Komatsu,6810,Operating,Waste Pile A,Pit 1,Pit 1,,Daniel,Anderson,Night
4,5,2025-06-23,21:22:00,MST,5388,66.41635403229458,2,Copper Ore,345,CAT,777D,15,CAT,777D,Idle,Waste Pile A,Pit 1,Waste Pile A,,David,Brown,Evening
